"x";"y";"t"
18;27;"2014-01-02 21:12:59"
23;21;"2014-01-02 21:13:11"
23;2;"2014-01-02 21:13:11"
2;12;"2014-01-02 21:13:50"
20;18;"2014-01-02 21:13:52"
1;31;"2014-01-02 21:14:00"
27;18;"2014-01-02 21:14:00"
20;13;"2014-01-02 21:14:06"
10;61;"2014-01-02 21:14:07"
19;12;"2014-01-02 21:14:09"
19;35;"2014-01-02 21:14:09"
16;160;"2014-01-02 21:14:15"
35;18;"2014-01-02 21:14:17"
47;43;"2014-01-02 21:14:30"
21;23;"2014-01-02 21:14:39"
21;19;"2014-01-02 21:14:39"
11;62;"2014-01-02 21:14:42"
15;65;"2014-01-02 21:14:47"
15;62;"2014-01-02 21:14:47"
31;38;"2014-01-02 21:15:44"
2;19;"2014-01-02 21:15:58"
2;18;"2014-01-02 21:15:58"
35;2;"2014-01-02 21:16:08"
12;38;"2014-01-02 21:16:11"
12;13;"2014-01-02 21:16:11"
20;23;"2014-01-02 21:16:16"
47;20;"2014-01-02 21:16:38"
47;23;"2014-01-02 21:16:38"
21;31;"2014-01-02 21:16:40"
61;53;"2014-01-02 21:16:42"
13;2;"2014-01-02 21:16:48"
18;2;"2014-01-02 21:16:55"
23;47;"2014-01-02 21:16:58"
43;47;"2014-01-02 21:17:45"
10;45;"2014-01-02 21:18:06"
1;47;"2014-01-02 21:18:08"
19;38;"2014-01-02 21:18:10"
1;43;"2014-01-02 21:18:15"
20;88;"2014-01-02 21:18:22"
47;88;"2014-01-02 21:18:29"
15;11;"2014-01-02 21:18:43"
40;55;"2014-01-02 21:18:55"
14;15;"2014-01-02 21:19:28"
31;21;"2014-01-02 21:19:49"
31;1;"2014-01-02 21:19:49"
19;27;"2014-01-02 21:20:01"
19;18;"2014-01-02 21:20:01"
1;23;"2014-01-02 21:20:18"
11;14;"2014-01-02 21:20:23"
11;15;"2014-01-02 21:20:23"
21;1;"2014-01-02 21:20:36"
18;19;"2014-01-02 21:21:03"
18;38;"2014-01-02 21:21:03"
2;38;"2014-01-02 21:21:45"
43;23;"2014-01-02 21:21:46"
10;61;"2014-01-02 21:21:58"
1;43;"2014-01-02 21:22:13"
20;47;"2014-01-02 21:22:36"
20;1;"2014-01-02 21:22:36"
45;53;"2014-01-02 21:22:44"
13;2;"2014-01-02 21:22:48"
23;43;"2014-01-02 21:23:12"
23;2;"2014-01-02 21:23:12"
14;11;"2014-01-02 21:23:13"
23;1;"2014-01-02 21:23:19"
2;12;"2014-01-02 21:23:47"
31;38;"2014-01-02 21:23:50"
43;1;"2014-01-02 21:23:52"
1;20;"2014-01-02 21:24:14"
12;35;"2014-01-02 21:24:21"
21;27;"2014-01-02 21:24:43"
45;10;"2014-01-02 21:24:52"
61;10;"2014-01-02 21:24:53"
14;62;"2014-01-02 21:25:13"
48;20;"2014-01-02 21:25:39"
77;58;"2014-01-02 21:26:13"
1;43;"2014-01-02 21:26:17"
35;12;"2014-01-02 21:26:17"
35;2;"2014-01-02 21:26:17"
23;20;"2014-01-02 21:27:12"
14;11;"2014-01-02 21:27:17"
43;47;"2014-01-02 21:27:44"
10;45;"2014-01-02 21:27:47"
47;1;"2014-01-02 21:28:38"
10;61;"2014-01-02 21:29:49"
11;62;"2014-01-02 21:30:02"
20;1;"2014-01-02 21:30:40"
15;11;"2014-01-02 21:30:43"
20;23;"2014-01-02 21:30:47"
13;35;"2014-01-02 21:31:10"
43;23;"2014-01-02 21:31:39"
48;20;"2014-01-02 21:31:40"
31;27;"2014-01-02 21:31:46"
2;18;"2014-01-02 21:31:57"
1;20;"2014-01-02 21:32:09"
47;23;"2014-01-02 21:32:37"
47;43;"2014-01-02 21:32:37"
20;48;"2014-01-02 21:32:39"
20;47;"2014-01-02 21:32:39"
13;27;"2014-01-02 21:33:06"
23;43;"2014-01-02 21:33:15"
23;1;"2014-01-02 21:33:15"
14;11;"2014-01-02 21:33:16"
11;62;"2014-01-02 21:34:01"
11;15;"2014-01-02 21:34:01"
11;14;"2014-01-02 21:34:01"
1;47;"2014-01-02 21:34:15"
1;21;"2014-01-02 21:34:22"
47;20;"2014-01-02 21:34:26"
55;40;"2014-01-02 21:34:35"
13;38;"2014-01-02 21:34:57"
61;10;"2014-01-02 21:35:04"
13;26;"2014-01-02 21:35:11"
10;61;"2014-01-02 21:35:30"
27;13;"2014-01-02 21:35:39"
2;35;"2014-01-02 21:35:42"
2;31;"2014-01-02 21:35:42"
2;12;"2014-01-02 21:35:49"
48;20;"2014-01-02 21:35:55"
47;1;"2014-01-02 21:36:22"
1;43;"2014-01-02 21:36:24"
40;55;"2014-01-02 21:36:53"
61;50;"2014-01-02 21:37:06"
14;26;"2014-01-02 21:37:07"
14;38;"2014-01-02 21:37:07"
14;35;"2014-01-02 21:37:07"
12;2;"2014-01-02 21:37:55"
26;31;"2014-01-02 21:38:30"
26;21;"2014-01-02 21:38:30"
26;27;"2014-01-02 21:38:30"
15;14;"2014-01-02 21:38:44"
20;48;"2014-01-02 21:38:48"
21;37;"2014-01-02 21:38:54"
21;23;"2014-01-02 21:38:54"
21;47;"2014-01-02 21:38:54"
14;2;"2014-01-02 21:39:00"
23;2;"2014-01-02 21:39:03"
43;47;"2014-01-02 21:39:15"
13;20;"2014-01-02 21:39:27"
31;50;"2014-01-02 21:39:30"
12;26;"2014-01-02 21:39:44"
48;36;"2014-01-02 21:39:52"
11;62;"2014-01-02 21:39:57"
35;12;"2014-01-02 21:39:57"
26;20;"2014-01-02 21:40:23"
26;13;"2014-01-02 21:40:23"
1;15;"2014-01-02 21:40:26"
1;37;"2014-01-02 21:40:26"
1;47;"2014-01-02 21:40:26"
20;47;"2014-01-02 21:40:44"
55;40;"2014-01-02 21:40:49"
21;35;"2014-01-02 21:40:49"
21;18;"2014-01-02 21:40:49"
21;13;"2014-01-02 21:40:49"
15;50;"2014-01-02 21:40:52"
23;21;"2014-01-02 21:40:54"
18;26;"2014-01-02 21:40:57"
14;31;"2014-01-02 21:41:07"
14;21;"2014-01-02 21:41:07"
14;13;"2014-01-02 21:41:07"
14;35;"2014-01-02 21:41:13"
14;38;"2014-01-02 21:41:13"
13;14;"2014-01-02 21:41:35"
13;35;"2014-01-02 21:41:35"
13;2;"2014-01-02 21:41:35"
13;21;"2014-01-02 21:41:35"
2;18;"2014-01-02 21:41:38"
27;36;"2014-01-02 21:41:42"
47;2;"2014-01-02 21:42:18"
47;21;"2014-01-02 21:42:18"
21;2;"2014-01-02 21:42:40"
21;45;"2014-01-02 21:42:40"
21;11;"2014-01-02 21:42:40"
18;14;"2014-01-02 21:43:03"
18;31;"2014-01-02 21:43:03"
10;45;"2014-01-02 21:43:07"
14;45;"2014-01-02 21:43:13"
31;26;"2014-01-02 21:43:20"
12;14;"2014-01-02 21:43:36"
27;17;"2014-01-02 21:43:37"
2;14;"2014-01-02 21:43:40"
13;11;"2014-01-02 21:43:43"
35;14;"2014-01-02 21:43:50"
26;38;"2014-01-02 21:44:22"
26;10;"2014-01-02 21:44:22"
26;18;"2014-01-02 21:44:22"
26;21;"2014-01-02 21:44:22"
23;20;"2014-01-02 21:44:46"
23;37;"2014-01-02 21:44:46"
23;43;"2014-01-02 21:44:46"
23;1;"2014-01-02 21:44:46"
18;2;"2014-01-02 21:44:52"
6;36;"2014-01-02 21:44:57"
43;21;"2014-01-02 21:44:57"
61;50;"2014-01-02 21:44:58"
10;50;"2014-01-02 21:45:09"
31;10;"2014-01-02 21:45:11"
12;2;"2014-01-02 21:45:26"
2;21;"2014-01-02 21:45:31"
2;35;"2014-01-02 21:45:31"
2;9;"2014-01-02 21:45:31"
2;13;"2014-01-02 21:45:31"
35;15;"2014-01-02 21:45:39"
35;11;"2014-01-02 21:45:39"
11;61;"2014-01-02 21:46:04"
11;50;"2014-01-02 21:46:04"
47;1;"2014-01-02 21:46:11"
26;11;"2014-01-02 21:46:18"
5;255;"2014-01-02 21:46:21"
5;10;"2014-01-02 21:46:21"
1;14;"2014-01-02 21:46:34"
1;20;"2014-01-02 21:46:34"
15;20;"2014-01-02 21:46:40"
45;50;"2014-01-02 21:46:41"
18;12;"2014-01-02 21:46:48"
20;1;"2014-01-02 21:46:52"
20;23;"2014-01-02 21:46:52"
23;15;"2014-01-02 21:46:54"
43;1;"2014-01-02 21:46:57"
43;23;"2014-01-02 21:46:57"
31;35;"2014-01-02 21:47:01"
10;38;"2014-01-02 21:47:03"
10;21;"2014-01-02 21:47:03"
10;35;"2014-01-02 21:47:03"
14;9;"2014-01-02 21:47:09"
10;13;"2014-01-02 21:47:10"
10;26;"2014-01-02 21:47:10"
2;45;"2014-01-02 21:47:20"
2;26;"2014-01-02 21:47:20"
2;11;"2014-01-02 21:47:20"
35;21;"2014-01-02 21:47:40"
35;38;"2014-01-02 21:47:40"
35;2;"2014-01-02 21:47:40"
13;5;"2014-01-02 21:47:42"
13;12;"2014-01-02 21:47:42"
47;20;"2014-01-02 21:48:00"
47;15;"2014-01-02 21:48:00"
11;2;"2014-01-02 21:48:06"
11;14;"2014-01-02 21:48:06"
11;13;"2014-01-02 21:48:06"
11;21;"2014-01-02 21:48:06"
77;58;"2014-01-02 21:48:14"
26;14;"2014-01-02 21:48:18"
26;12;"2014-01-02 21:48:18"
26;9;"2014-01-02 21:48:18"
26;45;"2014-01-02 21:48:18"
26;35;"2014-01-02 21:48:18"
9;35;"2014-01-02 21:48:18"
1;63;"2014-01-02 21:48:27"
15;43;"2014-01-02 21:48:36"
15;47;"2014-01-02 21:48:36"
15;23;"2014-01-02 21:48:36"
45;2;"2014-01-02 21:48:38"
45;11;"2014-01-02 21:48:38"
45;13;"2014-01-02 21:48:38"
45;5;"2014-01-02 21:48:38"
15;5;"2014-01-02 21:48:43"
61;65;"2014-01-02 21:48:54"
10;5;"2014-01-02 21:49:08"
10;31;"2014-01-02 21:49:08"
2;5;"2014-01-02 21:49:21"
2;54;"2014-01-02 21:49:21"
35;45;"2014-01-02 21:49:31"
35;14;"2014-01-02 21:49:31"
35;9;"2014-01-02 21:49:31"
13;18;"2014-01-02 21:49:35"
13;35;"2014-01-02 21:49:35"
47;23;"2014-01-02 21:50:01"
5;2;"2014-01-02 21:50:14"
26;54;"2014-01-02 21:50:20"
1;37;"2014-01-02 21:50:28"
1;47;"2014-01-02 21:50:28"
9;18;"2014-01-02 21:50:32"
21;2;"2014-01-02 21:50:32"
15;20;"2014-01-02 21:50:41"
15;1;"2014-01-02 21:50:41"
43;47;"2014-01-02 21:50:55"
31;61;"2014-01-02 21:50:57"
23;14;"2014-01-02 21:50:57"
6;48;"2014-01-02 21:51:02"
35;54;"2014-01-02 21:51:21"
13;2;"2014-01-02 21:51:32"
13;26;"2014-01-02 21:51:39"
47;43;"2014-01-02 21:51:52"
5;13;"2014-01-02 21:52:03"
5;61;"2014-01-02 21:52:03"
5;26;"2014-01-02 21:52:03"
5;12;"2014-01-02 21:52:03"
5;11;"2014-01-02 21:52:03"
11;61;"2014-01-02 21:52:07"
48;26;"2014-01-02 21:52:17"
26;2;"2014-01-02 21:52:23"
9;2;"2014-01-02 21:52:23"
48;2;"2014-01-02 21:52:24"
48;6;"2014-01-02 21:52:24"
1;15;"2014-01-02 21:52:33"
45;38;"2014-01-02 21:52:34"
45;35;"2014-01-02 21:52:34"
45;26;"2014-01-02 21:52:34"
21;35;"2014-01-02 21:52:36"
21;45;"2014-01-02 21:52:36"
15;43;"2014-01-02 21:52:38"
18;21;"2014-01-02 21:52:44"
20;23;"2014-01-02 21:52:44"
20;15;"2014-01-02 21:52:44"
43;1;"2014-01-02 21:52:49"
2;6;"2014-01-02 21:53:02"
2;26;"2014-01-02 21:53:02"
2;9;"2014-01-02 21:53:02"
6;2;"2014-01-02 21:53:10"
6;12;"2014-01-02 21:53:10"
6;35;"2014-01-02 21:53:10"
12;48;"2014-01-02 21:53:18"
12;13;"2014-01-02 21:53:18"
12;9;"2014-01-02 21:53:18"
12;38;"2014-01-02 21:53:18"
35;26;"2014-01-02 21:53:21"
12;45;"2014-01-02 21:53:23"
12;35;"2014-01-02 21:53:23"
12;26;"2014-01-02 21:53:23"
13;21;"2014-01-02 21:53:32"
47;1;"2014-01-02 21:53:42"
45;9;"2014-01-02 21:54:25"
9;38;"2014-01-02 21:54:25"
9;12;"2014-01-02 21:54:25"
9;26;"2014-01-02 21:54:25"
48;5;"2014-01-02 21:54:29"
48;13;"2014-01-02 21:54:29"
1;26;"2014-01-02 21:54:36"
1;35;"2014-01-02 21:54:36"
1;5;"2014-01-02 21:54:36"
1;6;"2014-01-02 21:54:36"
1;2;"2014-01-02 21:54:36"
20;47;"2014-01-02 21:54:40"
20;37;"2014-01-02 21:54:40"
18;48;"2014-01-02 21:54:46"
23;37;"2014-01-02 21:54:49"
23;15;"2014-01-02 21:54:49"
3;128;"2014-01-02 21:55:00"
2;38;"2014-01-02 21:55:02"
2;13;"2014-01-02 21:55:02"
6;9;"2014-01-02 21:55:03"
61;5;"2014-01-02 21:55:07"
35;12;"2014-01-02 21:55:17"
35;45;"2014-01-02 21:55:17"
35;13;"2014-01-02 21:55:17"
47;37;"2014-01-02 21:55:42"
47;20;"2014-01-02 21:55:42"
11;5;"2014-01-02 21:56:03"
45;2;"2014-01-02 21:56:14"
26;38;"2014-01-02 21:56:24"
9;54;"2014-01-02 21:56:27"
9;6;"2014-01-02 21:56:27"
1;17;"2014-01-02 21:56:28"
18;35;"2014-01-02 21:56:37"
18;6;"2014-01-02 21:56:37"
18;2;"2014-01-02 21:56:37"
23;20;"2014-01-02 21:56:38"
43;47;"2014-01-02 21:56:43"
43;37;"2014-01-02 21:56:43"
43;15;"2014-01-02 21:56:43"
40;55;"2014-01-02 21:56:46"
2;35;"2014-01-02 21:56:58"
2;21;"2014-01-02 21:56:58"
6;38;"2014-01-02 21:57:09"
6;26;"2014-01-02 21:57:09"
12;2;"2014-01-02 21:57:10"
12;54;"2014-01-02 21:57:10"
47;23;"2014-01-02 21:57:38"
47;63;"2014-01-02 21:57:38"
47;15;"2014-01-02 21:57:38"
11;12;"2014-01-02 21:57:55"
48;36;"2014-01-02 21:58:25"
9;47;"2014-01-02 21:58:29"
9;2;"2014-01-02 21:58:29"
26;47;"2014-01-02 21:58:30"
26;54;"2014-01-02 21:58:30"
23;63;"2014-01-02 21:58:30"
55;40;"2014-01-02 21:58:31"
20;63;"2014-01-02 21:58:42"
6;5;"2014-01-02 21:58:58"
35;6;"2014-01-02 21:59:13"
35;21;"2014-01-02 21:59:13"
13;45;"2014-01-02 21:59:39"
13;35;"2014-01-02 21:59:39"
47;21;"2014-01-02 21:59:40"
47;45;"2014-01-02 21:59:40"
47;2;"2014-01-02 21:59:40"
5;6;"2014-01-02 21:59:45"
5;45;"2014-01-02 21:59:45"
5;54;"2014-01-02 21:59:45"
5;26;"2014-01-02 21:59:45"
5;9;"2014-01-02 21:59:45"
45;47;"2014-01-02 22:00:06"
15;63;"2014-01-02 22:00:14"
26;6;"2014-01-02 22:00:19"
26;9;"2014-01-02 22:00:19"
23;43;"2014-01-02 22:00:24"
9;21;"2014-01-02 22:00:28"
9;45;"2014-01-02 22:00:28"
21;37;"2014-01-02 22:00:46"
21;23;"2014-01-02 22:00:46"
21;18;"2014-01-02 22:00:46"
21;91;"2014-01-02 22:00:46"
21;5;"2014-01-02 22:00:46"
21;20;"2014-01-02 22:00:46"
6;50;"2014-01-02 22:00:54"
6;65;"2014-01-02 22:00:54"
2;26;"2014-01-02 22:00:54"
2;45;"2014-01-02 22:00:54"
35;9;"2014-01-02 22:01:15"
47;50;"2014-01-02 22:01:34"
26;2;"2014-01-02 22:02:15"
15;23;"2014-01-02 22:02:15"
15;5;"2014-01-02 22:02:15"
26;45;"2014-01-02 22:02:21"
9;5;"2014-01-02 22:02:31"
20;15;"2014-01-02 22:02:53"
43;37;"2014-01-02 22:02:57"
43;23;"2014-01-02 22:02:57"
6;47;"2014-01-02 22:02:59"
6;12;"2014-01-02 22:02:59"
3;128;"2014-01-02 22:02:59"
2;35;"2014-01-02 22:02:59"
35;26;"2014-01-02 22:03:04"
12;26;"2014-01-02 22:03:24"
12;54;"2014-01-02 22:03:24"
12;9;"2014-01-02 22:03:31"
12;102;"2014-01-02 22:03:31"
11;102;"2014-01-02 22:03:38"
47;38;"2014-01-02 22:03:39"
47;102;"2014-01-02 22:03:39"
5;37;"2014-01-02 22:03:43"
5;15;"2014-01-02 22:03:43"
13;54;"2014-01-02 22:03:54"
45;26;"2014-01-02 22:03:56"
45;35;"2014-01-02 22:03:56"
15;37;"2014-01-02 22:04:06"
40;55;"2014-01-02 22:04:18"
48;43;"2014-01-02 22:04:34"
20;5;"2014-01-02 22:04:46"
43;15;"2014-01-02 22:04:55"
6;38;"2014-01-02 22:04:56"
35;10;"2014-01-02 22:05:10"
35;13;"2014-01-02 22:05:10"
10;26;"2014-01-02 22:05:15"
10;35;"2014-01-02 22:05:15"
47;12;"2014-01-02 22:05:28"
11;47;"2014-01-02 22:05:46"
27;17;"2014-01-02 22:05:50"
45;2;"2014-01-02 22:05:52"
15;20;"2014-01-02 22:05:56"
13;9;"2014-01-02 22:06:00"
26;2;"2014-01-02 22:06:16"
48;18;"2014-01-02 22:06:30"
23;5;"2014-01-02 22:06:30"
21;31;"2014-01-02 22:06:38"
48;21;"2014-01-02 22:06:44"
61;10;"2014-01-02 22:06:53"
2;102;"2014-01-02 22:06:54"
2;11;"2014-01-02 22:06:54"
35;2;"2014-01-02 22:07:11"
10;50;"2014-01-02 22:07:14"
10;65;"2014-01-02 22:07:14"
12;47;"2014-01-02 22:07:24"
12;10;"2014-01-02 22:07:24"
11;26;"2014-01-02 22:07:42"
5;18;"2014-01-02 22:07:42"
5;20;"2014-01-02 22:07:42"
45;13;"2014-01-02 22:07:54"
15;23;"2014-01-02 22:07:56"
13;84;"2014-01-02 22:07:58"
13;6;"2014-01-02 22:07:58"
13;2;"2014-01-02 22:07:58"
18;20;"2014-01-02 22:08:04"
9;26;"2014-01-02 22:08:07"
9;45;"2014-01-02 22:08:07"
9;2;"2014-01-02 22:08:07"
9;35;"2014-01-02 22:08:07"
21;26;"2014-01-02 22:08:34"
20;37;"2014-01-02 22:08:41"
20;15;"2014-01-02 22:08:41"
61;65;"2014-01-02 22:08:47"
61;47;"2014-01-02 22:08:47"
6;84;"2014-01-02 22:08:52"
6;2;"2014-01-02 22:08:52"
2;84;"2014-01-02 22:08:55"
2;6;"2014-01-02 22:08:55"
16;160;"2014-01-02 22:09:12"
10;12;"2014-01-02 22:09:17"
10;47;"2014-01-02 22:09:17"
35;45;"2014-01-02 22:09:18"
35;54;"2014-01-02 22:09:25"
5;53;"2014-01-02 22:09:31"
47;10;"2014-01-02 22:09:35"
47;2;"2014-01-02 22:09:40"
45;26;"2014-01-02 22:09:48"
45;35;"2014-01-02 22:09:48"
15;5;"2014-01-02 22:09:52"
15;53;"2014-01-02 22:09:52"
18;5;"2014-01-02 22:10:06"
77;58;"2014-01-02 22:10:07"
23;20;"2014-01-02 22:10:33"
23;53;"2014-01-02 22:10:33"
20;18;"2014-01-02 22:10:44"
2;38;"2014-01-02 22:11:02"
2;12;"2014-01-02 22:11:08"
10;102;"2014-01-02 22:11:10"
12;35;"2014-01-02 22:11:28"
47;50;"2014-01-02 22:11:38"
45;102;"2014-01-02 22:11:53"
15;9;"2014-01-02 22:11:54"
13;11;"2014-01-02 22:12:03"
13;20;"2014-01-02 22:12:03"
26;45;"2014-01-02 22:12:03"
26;10;"2014-01-02 22:12:03"
20;53;"2014-01-02 22:12:42"
23;37;"2014-01-02 22:12:44"
23;20;"2014-01-02 22:12:44"
2;20;"2014-01-02 22:12:59"
2;11;"2014-01-02 22:12:59"
10;91;"2014-01-02 22:13:02"
10;26;"2014-01-02 22:13:02"
15;12;"2014-01-02 22:13:48"
15;2;"2014-01-02 22:13:55"
15;50;"2014-01-02 22:13:55"
15;47;"2014-01-02 22:13:55"
13;133;"2014-01-02 22:13:58"
13;38;"2014-01-02 22:13:58"
18;48;"2014-01-02 22:14:05"
61;47;"2014-01-02 22:14:29"
6;11;"2014-01-02 22:14:33"
6;133;"2014-01-02 22:14:33"
23;5;"2014-01-02 22:14:48"
2;37;"2014-01-02 22:15:01"
2;133;"2014-01-02 22:15:01"
31;12;"2014-01-02 22:15:04"
31;50;"2014-01-02 22:15:04"
31;65;"2014-01-02 22:15:04"
35;9;"2014-01-02 22:15:20"
35;31;"2014-01-02 22:15:20"
35;26;"2014-01-02 22:15:20"
12;15;"2014-01-02 22:15:30"
12;47;"2014-01-02 22:15:30"
11;84;"2014-01-02 22:15:30"
11;20;"2014-01-02 22:15:30"
11;6;"2014-01-02 22:15:30"
5;45;"2014-01-02 22:15:45"
45;53;"2014-01-02 22:15:48"
77;58;"2014-01-02 22:15:49"
40;55;"2014-01-02 22:16:05"
6;20;"2014-01-02 22:16:24"
6;37;"2014-01-02 22:16:24"
20;38;"2014-01-02 22:16:33"
20;11;"2014-01-02 22:16:33"
48;91;"2014-01-02 22:16:39"
21;9;"2014-01-02 22:16:43"
2;47;"2014-01-02 22:17:03"
2;13;"2014-01-02 22:17:03"
31;102;"2014-01-02 22:17:07"
31;9;"2014-01-02 22:17:07"
31;15;"2014-01-02 22:17:07"
11;133;"2014-01-02 22:17:22"
11;37;"2014-01-02 22:17:22"
11;2;"2014-01-02 22:17:22"
11;38;"2014-01-02 22:17:22"
5;53;"2014-01-02 22:17:43"
47;31;"2014-01-02 22:17:44"
47;15;"2014-01-02 22:17:44"
47;12;"2014-01-02 22:17:44"
26;31;"2014-01-02 22:17:44"
26;21;"2014-01-02 22:17:44"
9;102;"2014-01-02 22:18:10"
13;2;"2014-01-02 22:18:14"
20;2;"2014-01-02 22:18:35"
10;31;"2014-01-02 22:18:45"
10;47;"2014-01-02 22:18:45"
10;15;"2014-01-02 22:18:45"
31;26;"2014-01-02 22:19:00"
31;35;"2014-01-02 22:19:00"
2;38;"2014-01-02 22:19:05"
12;61;"2014-01-02 22:19:15"
12;10;"2014-01-02 22:19:15"
47;10;"2014-01-02 22:19:43"
15;61;"2014-01-02 22:19:48"
15;10;"2014-01-02 22:19:48"
45;23;"2014-01-02 22:19:56"
9;50;"2014-01-02 22:20:05"
9;10;"2014-01-02 22:20:05"
61;10;"2014-01-02 22:20:11"
61;12;"2014-01-02 22:20:11"
6;11;"2014-01-02 22:20:14"
20;133;"2014-01-02 22:20:26"
20;37;"2014-01-02 22:20:26"
48;18;"2014-01-02 22:20:26"
23;51;"2014-01-02 22:20:38"
31;47;"2014-01-02 22:20:52"
31;11;"2014-01-02 22:20:52"
31;2;"2014-01-02 22:20:52"
31;20;"2014-01-02 22:20:52"
10;2;"2014-01-02 22:20:53"
10;12;"2014-01-02 22:20:53"
10;65;"2014-01-02 22:20:53"
10;61;"2014-01-02 22:20:53"
2;37;"2014-01-02 22:21:04"
26;3;"2014-01-02 22:21:34"
47;61;"2014-01-02 22:21:46"
5;51;"2014-01-02 22:21:47"
5;45;"2014-01-02 22:21:47"
15;3;"2014-01-02 22:21:49"
45;51;"2014-01-02 22:21:54"
9;65;"2014-01-02 22:22:02"
9;47;"2014-01-02 22:22:02"
13;38;"2014-01-02 22:22:07"
61;65;"2014-01-02 22:22:11"
20;38;"2014-01-02 22:22:15"
23;45;"2014-01-02 22:22:39"
31;10;"2014-01-02 22:22:43"
31;37;"2014-01-02 22:22:43"
31;38;"2014-01-02 22:22:43"
2;31;"2014-01-02 22:23:07"
35;3;"2014-01-02 22:23:17"
35;60;"2014-01-02 22:23:17"
26;23;"2014-01-02 22:23:30"
15;50;"2014-01-02 22:24:03"
13;2;"2014-01-02 22:24:05"
13;11;"2014-01-02 22:24:05"
40;55;"2014-01-02 22:24:08"
31;125;"2014-01-02 22:24:41"
31;45;"2014-01-02 22:24:41"
23;26;"2014-01-02 22:24:47"
23;47;"2014-01-02 22:24:47"
10;31;"2014-01-02 22:24:56"
10;38;"2014-01-02 22:24:56"
10;11;"2014-01-02 22:24:56"
2;38;"2014-01-02 22:25:00"
2;23;"2014-01-02 22:25:00"
35;23;"2014-01-02 22:25:09"
11;31;"2014-01-02 22:25:18"
11;13;"2014-01-02 22:25:25"
11;10;"2014-01-02 22:25:25"
47;50;"2014-01-02 22:25:31"
47;65;"2014-01-02 22:25:31"
9;21;"2014-01-02 22:25:43"
15;61;"2014-01-02 22:25:54"
45;50;"2014-01-02 22:25:58"
45;15;"2014-01-02 22:25:58"
6;38;"2014-01-02 22:26:06"
6;2;"2014-01-02 22:26:06"
20;31;"2014-01-02 22:26:07"
20;125;"2014-01-02 22:26:07"
18;5;"2014-01-02 22:26:08"
61;50;"2014-01-02 22:26:09"
61;15;"2014-01-02 22:26:09"
61;45;"2014-01-02 22:26:09"
6;62;"2014-01-02 22:26:13"
31;23;"2014-01-02 22:26:35"
23;2;"2014-01-02 22:26:52"
2;6;"2014-01-02 22:26:52"
12;15;"2014-01-02 22:27:06"
47;61;"2014-01-02 22:27:22"
11;23;"2014-01-02 22:27:26"
26;21;"2014-01-02 22:27:33"
9;3;"2014-01-02 22:27:37"
15;47;"2014-01-02 22:27:55"
15;45;"2014-01-02 22:27:55"
20;23;"2014-01-02 22:27:57"
20;6;"2014-01-02 22:27:57"
45;23;"2014-01-02 22:28:00"
6;10;"2014-01-02 22:28:11"
21;102;"2014-01-02 22:28:17"
23;11;"2014-01-02 22:28:56"
23;31;"2014-01-02 22:28:56"
23;38;"2014-01-02 22:28:56"
12;45;"2014-01-02 22:29:02"
23;20;"2014-01-02 22:29:03"
47;15;"2014-01-02 22:29:20"
26;47;"2014-01-02 22:29:31"
26;50;"2014-01-02 22:29:31"
9;102;"2014-01-02 22:29:32"
5;18;"2014-01-02 22:29:44"
15;26;"2014-01-02 22:29:50"
15;12;"2014-01-02 22:29:50"
45;12;"2014-01-02 22:29:59"
6;37;"2014-01-02 22:30:00"
6;20;"2014-01-02 22:30:00"
13;26;"2014-01-02 22:30:08"
10;6;"2014-01-02 22:30:37"
31;26;"2014-01-02 22:30:39"
2;31;"2014-01-02 22:30:41"
23;26;"2014-01-02 22:31:03"
26;6;"2014-01-02 22:31:20"
26;31;"2014-01-02 22:31:20"
26;12;"2014-01-02 22:31:20"
26;2;"2014-01-02 22:31:20"
26;45;"2014-01-02 22:31:20"
26;23;"2014-01-02 22:31:20"
26;48;"2014-01-02 22:31:20"
11;37;"2014-01-02 22:31:24"
11;62;"2014-01-02 22:31:31"
5;51;"2014-01-02 22:31:36"
45;26;"2014-01-02 22:32:02"
45;48;"2014-01-02 22:32:02"
6;13;"2014-01-02 22:32:06"
10;11;"2014-01-02 22:32:29"
2;20;"2014-01-02 22:32:35"
2;38;"2014-01-02 22:32:35"
48;45;"2014-01-02 22:32:38"
48;15;"2014-01-02 22:32:38"
48;12;"2014-01-02 22:32:38"
3;21;"2014-01-02 22:32:40"
31;48;"2014-01-02 22:32:46"
31;38;"2014-01-02 22:32:46"
31;45;"2014-01-02 22:32:46"
23;48;"2014-01-02 22:32:58"
47;26;"2014-01-02 22:33:22"
47;48;"2014-01-02 22:33:22"
47;50;"2014-01-02 22:33:22"
26;62;"2014-01-02 22:33:26"
5;53;"2014-01-02 22:33:27"
11;2;"2014-01-02 22:33:35"
15;50;"2014-01-02 22:33:38"
11;20;"2014-01-02 22:33:41"
45;50;"2014-01-02 22:33:55"
20;31;"2014-01-02 22:33:55"
20;10;"2014-01-02 22:33:55"
20;2;"2014-01-02 22:33:55"
20;23;"2014-01-02 22:33:55"
6;26;"2014-01-02 22:34:07"
13;48;"2014-01-02 22:34:18"
13;20;"2014-01-02 22:34:18"
13;11;"2014-01-02 22:34:25"
2;11;"2014-01-02 22:34:43"
2;26;"2014-01-02 22:34:43"
23;2;"2014-01-02 22:34:58"
26;20;"2014-01-02 22:35:27"
